cod_proposta,cod_cliente,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta
1420,661,27,2012-06-15 09:19:45 UTC,0.0229,115475.13733278406,175842.38,60367.242667215949,2958.898564981459,99,6,Em análise
1483,905,27,2012-02-13 03:17:30 UTC,0.0235,130116.95768202687,245412.65,115295.69231797312,5396.173200891084,36,4,Em análise
1491,250,27,2016-10-23 12:31:21 UTC,0.0106,147577.15287381664,224493.97,76916.817126183363,7555.9143458524859,22,3,Em análise
130,959,28,2013-03-29 11:26:37 UTC,0.0181,31596.572173537537,59950.75,28354.177826462463,754.89384140569507,79,0,Em análise
790,233,28,2010-08-12 19:51:10 UTC,0.0135,40280.09950928708,77997.85,37717.750490712926,1129.0332400487471,49,0,Em análise
1141,57,28,2016-12-08 06:51:57 UTC,0.019,25852.688275667697,48288.6,22435.9117243323,645.63798109131722,76,4,Em análise
1695,497,28,2010-05-14 22:57:17 UTC,0.0085,22425.95320873996,29841.47,7415.5167912600418,349.84979058893333,93,0,Em análise
1829,768,28,2017-01-22 02:59:22 UTC,0.0181,117945.75343996892,182004.77,64059.016560031072,2609.5843199116648,95,0,Em análise
901,865,29,2012-02-13 21:49:42 UTC,0.0131,110241.55911766789,140949.38,30707.820882332115,2105.22765095255,89,3,Em análise
1013,410,29,2015-12-06 17:09:10 UTC,0.0175,90568.699246462813,173506.78,82938.080753537186,3482.440310418744,35,5,Em análise
1032,250,29,2010-05-23 07:53:02 UTC,0.0161,76870.653269230184,136453.06,59582.406730769821,2773.6702713410768,37,0,Em análise
1065,400,29,2019-07-12 13:08:43 UTC,0.018,91507.718092286348,175569.2,84061.481907713664,3786.7828577350369,32,6,Em análise
1714,307,29,2013-10-24 08:19:30 UTC,0.0233,110972.56358522315,195170,84197.43641477685,3268.1577740770026,68,5,Em análise
1860,70,29,2011-08-19 07:03:50 UTC,0.0212,70038.2122950465,84072.66,14034.447704953503,2368.3883870915238,47,0,Em análise
326,478,30,2020-09-29 02:37:44 UTC,0.0231,19627.610298176929,25977.11,6349.4997018230706,697.27585996944993,46,3,Em análise
825,298,30,2010-12-19 08:59:00 UTC,0.0207,186109.74057130155,231127.83,45018.089428698433,12490.444009977909,18,5,Em análise
859,312,30,2021-08-03 05:47:19 UTC,0.0085,145554.63263714174,188606.65,43052.017362858256,5517.1710366442985,30,0,Em análise
1006,49,30,2013-10-20 02:34:28 UTC,0.0121,134857.10736720724,170072.67,35215.562632792768,2243.9594262143487,108,6,Em análise
1278,525,30,2021-11-10 10:42:39 UTC,0.0172,132846.64711787,201870.3,69023.65288213,2623.9584915796554,120,5,Em análise
1335,198,30,2019-02-14 13:34:26 UTC,0.0158,165204.91436485684,217250.63,52045.715635143177,3125.4248746756934,115,5,Em análise
1750,756,30,2020-04-14 11:58:17 UTC,0.0211,46664.991298964436,71877.71,25212.718701035566,1290.049893942979,69,4,Em análise
1760,855,30,2013-03-05 04:45:03 UTC,0.0098,103363.72873976358,149314.8,45951.071260236407,3201.82862345762,39,5,Em análise
108,322,31,2015-09-09 21:35:42 UTC,0.0236,16522.420141966035,25092.26,8569.8398580339635,882.47188342367349,25,5,Em análise
177,285,31,2019-06-20 19:30:30 UTC,0.0137,86285.135073952653,112021.34,25736.20492604734,7291.1500334482071,13,3,Em análise
721,247,31,2011-03-30 21:44:36 UTC,0.0144,165121.88102132815,201305.07,36183.188978671846,3791.5124988769207,69,3,Em análise
735,698,31,2016-08-25 04:41:10 UTC,0.0112,22281.626265482017,30661.75,8380.1237345179852,350.12514723275149,112,6,Em análise
747,403,31,2015-11-17 08:52:56 UTC,0.0178,36091.207128743532,71462.4,35371.192871256462,730.33103606949567,120,2,Em análise
1092,767,31,2012-07-06 23:57:48 UTC,0.0084,129802.83511202362,196604.34,66801.504887976378,65720.315489918416,2,4,Em análise
1248,935,31,2015-05-13 21:11:25 UTC,0.0245,106501.4934444745,154995.51,48494.016555525515,3061.6781304897,79,3,Em análise
1332,736,31,2012-05-10 11:32:25 UTC,0.0245,45176.078152741436,89767.63,44591.551847258568,1379.3100891235622,67,6,Em análise
1827,52,31,2013-10-17 11:31:45 UTC,0.0099,187312.94823298469,230434.09,43121.141767015295,3487.9689423271166,77,5,Em análise
84,869,32,2017-12-31 19:42:56 UTC,0.0173,78125.381409358582,114587.7,36462.318590641422,2476.7679120746639,46,5,Em análise
827,246,32,2013-05-18 10:54:23 UTC,0.0207,25739.069879757539,47781.82,22042.750120242461,675.0595938728319,76,4,Em análise
1385,768,32,2021-07-09 18:19:13 UTC,0.0231,139365.41576356243,212969.31,73603.894236437569,4834.88121209266,48,5,Em análise
1665,490,32,2010-04-14 18:17:56 UTC,0.0162,109303.53040927155,188133.22,78829.689590728449,3340.1587716540907,47,0,Em análise
1880,425,32,2016-07-11 16:55:15 UTC,0.0105,77502.477113910776,142132.71,64630.232886089223,2432.0950921134045,39,1,Em análise
627,228,33,2014-09-06 07:17:33 UTC,0.0107,97977.051433139219,116474.55,18497.498566860777,1618.7938357051657,98,5,Em análise
1259,174,33,2022-12-05 14:25:10 UTC,0.0237,17247.541806813013,34326.14,17078.598193186986,1137.9739708732043,19,6,Em análise
1343,233,33,2019-09-08 02:01:21 UTC,0.0206,25643.192219384397,44769.69,19126.497780615606,623.82642655507118,92,4,Em análise
1403,104,33,2017-12-31 16:48:23 UTC,0.0083,105541.65699308387,181977.25,76435.593006916126,3178.9012559643015,39,6,Em análise
1715,874,33,2016-02-20 17:55:53 UTC,0.0233,1851.5466947419934,2551.3,699.75330525800678,47.930840800661649,100,0,Em análise
199,592,34,2021-05-26 15:48:16 UTC,0.0125,6964.2251245814859,11002.49,4038.2648754185134,158.72880499562197,64,5,Em análise
651,111,34,2017-10-07 21:17:43 UTC,0.0191,145257.32160242746,245895.49,100638.16839757255,7361.765521608002,25,5,Em análise
707,825,34,2010-03-25 16:26:46 UTC,0.0139,34347.372854084424,52262.39,17915.017145915575,957.67006137089538,50,4,Em análise
1097,26,34,2022-06-28 16:07:43 UTC,0.0214,145855.93594069208,182661.44,36805.50405930791,4270.30679094578,62,6,Em análise
733,982,35,2014-09-13 18:08:10 UTC,0.0213,149854.8343646373,244315.53,94460.6956353627,3516.8676858768345,113,1,Em análise
1406,120,35,2014-03-07 08:04:51 UTC,0.0149,111251.42551706261,181158.62,69907.194482937382,9476.7669899391,13,3,Em análise
1586,526,35,2013-07-03 02:44:11 UTC,0.0131,44197.988845217384,72577.21,28379.221154782623,1426.674088926881,40,4,Em análise
47,56,36,2021-12-31 11:29:02 UTC,0.0125,105484.71330771619,145685.49,40200.776692283805,1983.2380384023463,88,3,Em análise
836,588,36,2010-02-25 18:00:41 UTC,0.0111,27290.077392794759,39950.02,12659.942607205236,923.72246736467594,36,1,Em análise
842,917,36,2014-11-24 23:10:04 UTC,0.0198,85653.027930348442,109797.61,24144.582069651566,5453.0295001693466,19,1,Em análise
1397,619,36,2012-08-23 06:51:29 UTC,0.0132,130275.8269564588,159428.49,29152.6630435412,3058.3750210980397,63,2,Em análise
1823,145,36,2019-01-08 07:49:03 UTC,0.0102,97072.120911202743,139604.99,42532.869088797255,2488.0838773897403,50,5,Em análise
1945,191,36,2018-05-19 17:36:28 UTC,0.0177,11567.158934326542,20613.62,9046.4610656734567,576.59832946998426,25,1,Em análise
421,986,37,2010-10-03 14:19:41 UTC,0.0248,105677.22549031759,168762.35,63085.124509682406,28077.363349402862,4,4,Em análise
426,231,37,2015-04-25 03:25:28 UTC,0.0167,44141.841194701563,62490.81,18348.968805298435,929.99288029938282,95,2,Em análise
693,789,37,2010-08-17 16:35:43 UTC,0.0148,97544.400846110642,169529.4,71984.999153889352,1843.7188637231479,104,2,Em análise
211,816,38,2012-03-21 20:41:52 UTC,0.0165,31314.226411420786,48637.75,17323.523588579214,3772.6667768722596,9,1,Em análise
283,898,38,2011-03-15 04:20:52 UTC,0.0099,96645.426631340582,150680.51,54035.083368659427,1484.4162451329382,105,2,Em análise
566,228,38,2012-05-24 15:27:52 UTC,0.0211,130658.59645574733,218354.83,87696.233544252653,133415.49284096423,1,6,Em análise
777,914,38,2015-03-12 17:02:22 UTC,0.0185,38545.157656572119,57307.1,18761.942343427883,861.30177640977752,96,4,Em análise
977,546,38,2022-09-10 08:23:54 UTC,0.0121,21209.410741719767,37558.68,16349.269258280234,576.30690619540485,49,3,Em análise
1005,751,38,2018-11-07 13:42:08 UTC,0.0224,123500.96582079295,173284.34,49783.374179207043,3677.1765127663716,63,0,Em análise
163,351,39,2015-02-24 17:31:12 UTC,0.0212,42111.077699743,64496.04,22384.962300257,1037.1010244799452,94,0,Em análise
438,252,39,2017-04-06 21:14:59 UTC,0.0188,120199.9055439076,225672.23,105472.32445609241,2933.231512339486,79,0,Em análise
462,647,39,2014-02-01 03:41:21 UTC,0.0145,112475.0024913073,197900.88,85425.8775086927,4778.5179288342915,29,5,Em análise
843,194,39,2022-08-19 00:55:57 UTC,0.018,123546.65968016551,152562.03,29015.370319834492,2520.108667032664,120,1,Em análise
1082,918,39,2011-04-22 04:39:48 UTC,0.0109,78303.614450349371,95991.34,17687.72554965063,2768.4885330126936,34,5,Em análise
1103,197,39,2020-11-07 12:35:19 UTC,0.0142,88369.701889213888,164966.27,76596.5681107861,2671.0158270968218,45,6,Em análise
1106,245,39,2015-01-26 02:42:19 UTC,0.0128,25582.195356340504,34251.82,8669.6246436594975,426.15885124868754,115,4,Em análise
273,831,40,2011-09-09 11:24:54 UTC,0.0155,64239.199401477177,108649.53,44410.330598522822,1764.8027372497095,54,0,Em análise
607,837,40,2020-05-16 11:24:49 UTC,0.0248,146669.27457456442,197647.71,50978.435425435586,3981.0215037031739,100,2,Em análise
1085,328,40,2010-10-09 18:29:03 UTC,0.0115,138021.30244188206,166540.49,28519.187558117923,5975.6308731374756,27,6,Em análise
1263,680,40,2021-10-08 21:00:11 UTC,0.0183,120055.61029153546,237277.28,117221.66970846454,3254.1936211966035,62,1,Em análise
1634,89,40,2021-05-31 18:45:33 UTC,0.0096,28144.089886764436,37257.18,9113.0901132355666,2023.5816897929878,15,4,Em análise
291,417,41,2018-02-10 01:44:53 UTC,0.0158,87329.694046678225,169641.19,82311.495953321777,2286.595766569179,59,0,Em análise
520,86,41,2018-09-29 11:28:52 UTC,0.015,141778.30527506984,201697.94,59919.634724930176,2621.361158283552,112,5,Em análise
670,49,41,2022-02-07 04:09:33 UTC,0.0155,106553.89946540652,165337.1,58783.200534593496,2379.6228488330485,77,6,Em análise
950,805,41,2016-01-25 10:11:55 UTC,0.0114,65047.889667017836,120998.7,55950.810332982161,1329.2394004861333,72,6,Em análise
1509,828,41,2017-11-17 16:49:36 UTC,0.0107,20351.400452826652,39761.78,19410.379547173347,527.6933577290481,50,1,Em análise
1884,604,41,2020-07-21 19:30:23 UTC,0.0152,3439.2614783819281,5144.3,1705.0385216180721,88.700039954929863,59,0,Em análise
1249,935,42,2017-04-25 13:10:28 UTC,0.0211,72674.859635372122,129818.38,57143.520364627882,1938.2940084944837,75,2,Em análise
1277,235,42,2022-08-21 04:20:52 UTC,0.0185,43792.486048020015,64373.18,20580.693951979982,937.24824816763351,109,5,Em análise
124,491,43,2022-05-06 10:30:29 UTC,0.0212,40044.793245045606,75589.36,35544.566754954394,4119.67526161135,11,6,Em análise
205,425,43,2020-04-02 08:14:39 UTC,0.0139,112816.15554629421,197807.13,84990.9744537058,1992.7667529468811,112,2,Em análise
256,711,43,2021-08-02 15:02:29 UTC,0.0182,97061.751746191818,135058.79,37997.038253808183,2005.227319820315,118,5,Em análise
259,10,43,2016-09-01 23:12:46 UTC,0.015,94491.59104484928,160159.63,65668.038955150725,19757.182809749815,5,6,Em análise
800,770,43,2010-06-10 04:49:07 UTC,0.0239,145749.29590559995,184197.69,38448.394094400064,3712.088186731492,118,1,Em análise
828,500,43,2016-11-17 13:31:04 UTC,0.0203,92781.383977592268,124218.64,31437.256022407735,94664.846072337445,1,0,Em análise
1035,702,43,2015-04-30 14:52:51 UTC,0.0082,33306.617470853234,59682.83,26376.212529146764,455.6877617325232,112,5,Em análise
1275,59,43,2018-04-11 15:20:22 UTC,0.0148,106179.29279889297,193369.16,87189.86720110703,3747.4583026478931,37,5,Em análise
1537,815,43,2016-11-21 06:07:09 UTC,0.0197,74727.476336976557,91071.93,16344.453663023431,1810.289527335583,86,4,Em análise
255,601,44,2014-12-31 15:09:28 UTC,0.0209,21103.620520483033,33450.01,12346.389479516971,484.10926502019305,117,3,Em análise
299,6,44,2012-07-01 23:19:12 UTC,0.0159,135008.09004172496,246707.05,111698.95995827502,7612.3987706142116,21,3,Em análise
789,278,44,2012-11-13 21:00:43 UTC,0.0149,70921.46545346317,119311.76,48390.294546536818,1407.1130093776442,94,4,Em análise
1247,619,44,2012-12-13 12:13:36 UTC,0.0219,104992.85173387951,144608.16,39615.30826612049,2556.6039770824336,106,5,Em análise
1873,834,44,2011-07-16 08:55:50 UTC,0.0115,27968.994299982027,42190.42,14221.425700017971,2328.61295170697,13,6,Em análise
93,26,45,2018-08-27 07:56:52 UTC,0.0169,136405.65495078755,182910.57,46504.915049212454,2690.3136312456527,116,4,Em análise
307,749,45,2015-02-04 07:46:29 UTC,0.0127,71645.477390548564,102797.14,31151.662609451439,4712.3490589755247,17,3,Em análise
366,396,45,2021-10-26 16:31:16 UTC,0.0177,98416.117980617972,139390.84,40974.722019382032,2627.2266851114759,62,3,Em análise
521,286,45,2021-11-26 04:09:04 UTC,0.0249,109917.44621150625,183729.5,73812.053788493751,2943.6155482732233,108,5,Em análise
1022,397,45,2011-12-14 11:09:29 UTC,0.0081,37584.748050005546,44297.93,6713.1819499944559,1153.0560883401829,38,6,Em análise
1709,621,45,2012-03-10 19:25:50 UTC,0.0232,68060.223624042817,80872.04,12811.816375957174,2129.2380892532133,59,5,Em análise
626,555,46,2012-02-18 09:42:41 UTC,0.0144,117660.51098098206,194023.58,76363.06901901793,3819.8328124950394,41,3,Em análise
656,704,46,2011-05-28 02:50:43 UTC,0.009,89337.7891405328,148769.13,59431.340859467207,11624.223408331107,8,4,Em análise
835,61,46,2015-04-20 13:34:13 UTC,0.0234,53345.215528362853,70172.13,16826.914471637156,1616.016865009947,64,6,Em análise
874,966,46,2010-09-29 12:06:08 UTC,0.0173,32351.577531560495,47233.9,14882.322468439506,8440.69547229035,4,1,Em análise
1302,867,46,2015-03-01 19:34:29 UTC,0.0249,34420.332552757609,65887.59,31467.257447242384,1081.0589569669987,64,6,Em análise
1352,736,46,2013-06-06 03:36:08 UTC,0.0127,52260.980841015975,85080.1,32819.119158984031,2737.7455351460062,22,0,Em análise
1939,695,46,2020-04-21 00:53:57 UTC,0.0183,3408.604344401268,6487.1,3078.4956555987324,73.5304057970261,104,1,Em análise
69,920,47,2011-07-23 18:13:10 UTC,0.0105,62967.35873760195,109646.59,46679.231262398047,4295.8674112538247,16,3,Em análise
89,846,47,2014-04-07 17:12:21 UTC,0.0177,141143.10275162576,206149.93,65006.827248374226,4644.363329513395,44,4,Em análise
190,751,47,2013-09-03 12:30:04 UTC,0.0237,44464.305626980989,86507.01,42042.704373019005,8037.4316388193547,6,6,Em análise
460,909,47,2021-12-20 07:07:30 UTC,0.0086,146303.61773182629,178747.63,32444.012268173723,2395.3779933968517,87,5,Em análise
694,532,47,2015-09-30 08:08:24 UTC,0.01,9563.200380160486,11449.02,1885.819619839514,9658.8323839620825,1,3,Em análise
1195,757,47,2020-11-17 14:01:09 UTC,0.0195,68847.74706164861,125784.77,56937.022938351387,1513.1932932644322,113,0,Em análise
1543,172,47,2017-02-15 20:01:29 UTC,0.0233,97455.122891051462,185670.94,88215.81710894854,2709.9727727420764,79,2,Em análise
1806,689,47,2019-07-21 20:43:35 UTC,0.019,58201.040170704946,101013.62,42812.579829295049,1531.7566632960859,68,4,Em análise
303,77,48,2017-02-21 10:55:58 UTC,0.0138,32374.584086240207,49216.39,16841.805913759792,1100.5157156433997,38,2,Em análise
708,701,48,2010-02-05 00:40:03 UTC,0.0136,175641.07615098314,232356.67,56715.59384901687,9671.3590870417738,21,4,Em análise
787,473,48,2018-09-26 11:31:21 UTC,0.0175,66561.327248579109,104791.67,38230.342751420889,1526.5212867534813,83,4,Em análise
1545,152,48,2011-02-03 22:42:37 UTC,0.0223,48225.017999792661,87348.45,39123.432000207336,1246.6988627173209,90,2,Em análise
1915,500,48,2022-10-02 10:58:19 UTC,0.0107,157869.44985381293,203521.03,45651.58014618708,2372.0398848373752,117,4,Em análise
405,522,49,2019-04-24 01:38:15 UTC,0.0142,21740.286887922259,34760.37,13020.083112077742,439.39762372739682,86,5,Em análise
420,8,49,2014-05-07 14:54:03 UTC,0.0191,151442.7809697426,249930.5,98487.7190302574,3262.9650108381088,115,2,Em análise
525,919,49,2021-08-19 02:39:13 UTC,0.0221,134799.24930916764,173739.37,38940.120690832351,3395.4886090255773,96,6,Em análise
650,630,49,2011-03-22 04:12:55 UTC,0.0194,123530.00953982928,146618.87,23088.860460170712,4396.022013403227,41,6,Em análise
709,422,49,2022-03-23 09:34:46 UTC,0.0187,12408.083449908747,16879.89,4471.8065500912535,288.54237813491414,88,3,Em análise
1282,136,49,2019-07-05 03:25:35 UTC,0.0242,37365.00695884692,46000.41,8635.4030411530857,1065.330091665933,79,5,Em análise
1341,343,49,2016-07-13 19:47:51 UTC,0.0134,132696.22626018085,191665.21,58968.983739819138,2477.7711468849916,95,5,Em análise
1668,710,49,2022-06-26 16:49:25 UTC,0.024,18369.718148419975,32359.22,13989.501851580026,495.46357072564371,93,5,Em análise
9,148,50,2019-01-23 05:38:42 UTC,0.0244,14925.179459272025,21038.86,6113.6805407279744,397.34903857223958,103,2,Em análise
734,928,50,2015-06-22 04:01:44 UTC,0.0126,99998.075601097356,170949.08,70951.004398902631,17409.000184564087,6,4,Em análise
234,129,51,2014-01-24 19:03:36 UTC,0.0093,51819.512972433105,82445.73,30626.21702756689,718.51515093591058,120,1,Em análise
858,370,51,2018-06-30 13:47:13 UTC,0.013,72681.237779066432,97406.91,24725.672220933575,3544.8240268637842,24,2,Em análise
829,577,52,2022-11-07 12:31:27 UTC,0.0188,62615.891128680028,75752.37,13136.47887131997,1594.1755657970969,72,5,Em análise
1004,402,52,2012-03-07 23:45:49 UTC,0.0243,99075.352217032341,149230.21,50154.857782967658,2587.61878909079,111,4,Em análise
1918,929,52,2022-07-15 15:43:58 UTC,0.0247,126271.1757230472,193413.96,67142.784276952792,3330.2704573338256,113,6,Em análise
225,480,53,2013-12-22 08:38:46 UTC,0.0126,141212.50653884918,171619.62,30407.11346115081,2853.9986619414663,78,4,Em análise
419,138,53,2017-10-02 21:31:43 UTC,0.0109,81704.99694877649,144915.68,63210.6830512235,2434.908118610877,42,4,Em análise
1959,420,53,2010-04-01 02:11:04 UTC,0.02,90472.374154510908,177198.48,86726.1058454891,19194.47361142642,5,5,Em análise
184,278,54,2011-12-16 15:53:32 UTC,0.0188,14460.70808225992,20088.18,5627.4719177400793,730.29045070704171,25,2,Em análise
193,70,54,2012-07-29 08:37:02 UTC,0.0098,27901.216439695534,44423.37,16522.153560304469,743.67073278144676,47,4,Em análise
295,781,54,2019-05-31 11:50:15 UTC,0.0162,154432.59688333774,197437.96,43005.363116662244,5474.2800454461258,38,2,Em análise
316,522,54,2016-04-28 00:29:52 UTC,0.0248,69030.055206236968,98722.47,29692.414793763033,2275.0020886552616,57,1,Em análise
885,38,54,2010-01-03 07:09:19 UTC,0.018,134013.12979398289,240794.24,106781.11020601711,3637.3255461107469,61,6,Em análise
1560,876,54,2019-12-20 02:23:33 UTC,0.0234,91002.522933016764,117029.98,26027.457066983239,3583.2728229558375,39,3,Em análise
1871,191,54,2017-07-31 19:50:30 UTC,0.0133,21672.596785490707,35604.88,13932.283214509293,676.82238875767,42,1,Em análise
8,742,55,2020-07-09 09:52:07 UTC,0.0181,5279.5945906746365,9254.2,3974.6054093253638,115.90421470932854,97,0,Em análise
853,714,55,2022-02-25 22:29:44 UTC,0.0171,167446.58995070751,237021.74,69575.1500492925,3520.3684104607842,99,6,Em análise
1140,63,55,2020-05-29 05:16:15 UTC,0.0138,60985.253277062875,77884.05,16898.796722937128,1223.1243195390832,85,1,Em análise
1898,661,55,2017-01-17 03:41:12 UTC,0.0186,112496.49061222207,219120.32,106623.82938777794,2366.3736278088513,117,1,Em análise
51,165,56,2019-11-12 02:23:10 UTC,0.0204,65284.129555380779,82344.28,17060.150444619219,1509.2538398163417,106,3,Em análise
1147,853,56,2015-04-13 04:42:04 UTC,0.0242,43718.451500562187,67193.24,23474.788499437818,4574.4600777294727,11,3,Em análise
1649,22,56,2016-04-13 17:42:59 UTC,0.0216,60844.6457617847,108336.43,47491.784238215296,3384.6252421882155,23,2,Em análise
1502,523,57,2021-10-24 02:27:55 UTC,0.0112,39520.706613173184,62793.15,23272.443386826813,1404.121730098223,34,6,Em análise
33,287,58,2012-02-15 13:07:21 UTC,0.0191,161524.69421850689,204622.46,43097.765781493108,6016.9421471146688,38,5,Em análise
524,39,58,2012-11-15 03:50:33 UTC,0.0146,145111.82019988837,180996.66,35884.839800111615,5708.6812963034981,32,0,Em análise
